,approved,date,duration,module,Year,progress,type,Marks,Student,Supervisor
2457,1.0,2018-12-11,,mcm,2019,,approval,0.0,556.0,60.0
2458,1.0,2019-02-12,,mcm,2019,,ethics,0.0,556.0,60.0
2459,,2019-07-16,5.0,mcm,2019,satisfactory,meeting,63.0,554.0,43.0
2460,,2019-02-12,15.0,mcm,2019,satisfactory,meeting,0.0,556.0,60.0
2461,,2019-03-22,15.0,mcm,2019,satisfactory,meeting,0.0,556.0,60.0
2462,,2019-03-01,,mcm,2019,satisfactory,meeting,0.0,556.0,60.0
2463,,2019-06-28,15.0,mcm,2019,satisfactory,meeting,0.0,556.0,60.0
2464,,2018-10-25,,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2465,,2019-07-15,,mcm,2019,satisfactory,meeting,0.0,556.0,60.0
2466,,2018-11-01,45.0,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2467,0.0,2018-12-11,,mcm,2019,,approval,85.0,558.0,4.0
2468,1.0,2018-12-12,,mcm,2019,,approval,85.0,558.0,4.0
2469,,2018-12-10,30.0,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2470,1.0,2018-12-13,,mcm,2019,,ethics,85.0,558.0,4.0
2471,,2019-02-15,,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2472,,2019-04-11,30.0,mcm,2019,moderate,meeting,85.0,558.0,4.0
2473,,2019-05-02,30.0,mcm,2019,moderate,meeting,85.0,558.0,4.0
2474,,2019-06-14,120.0,mcm,2019,moderate,meeting,85.0,558.0,4.0
2475,,2019-07-04,40.0,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2476,,2019-07-19,40.0,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2477,,2019-08-01,35.0,mcm,2019,satisfactory,meeting,85.0,558.0,4.0
2478,1.0,2018-12-11,,mcm,2019,,approval,0.0,562.0,19.0
2479,1.0,2019-01-29,,mcm,2019,,ethics,0.0,562.0,19.0
2480,,2019-02-12,,mcm,2019,satisfactory,meeting,0.0,562.0,19.0
2481,,2018-11-06,,mcm,2019,satisfactory,meeting,48.0,564.0,43.0
2482,,2018-11-08,30.0,mcm,2019,moderate,meeting,48.0,564.0,43.0
2483,,2018-11-29,30.0,mcm,2019,moderate,meeting,48.0,564.0,43.0
2484,,2019-01-24,30.0,mcm,2019,moderate,meeting,48.0,564.0,43.0
2485,1.0,2018-12-12,,mcm,2019,,approval,48.0,564.0,43.0
2486,,2019-02-21,30.0,mcm,2019,satisfactory,meeting,48.0,564.0,43.0
2487,1.0,2019-04-04,,mcm,2019,,ethics,48.0,564.0,43.0
2488,,2019-04-04,30.0,mcm,2019,satisfactory,meeting,48.0,564.0,43.0
2489,,2019-06-07,30.0,mcm,2019,satisfactory,meeting,48.0,564.0,43.0
2490,,2019-07-18,30.0,mcm,2019,satisfactory,meeting,48.0,564.0,43.0
2491,1.0,2018-12-11,,mcm,2019,,approval,0.0,579.0,60.0
2492,0.0,2018-12-11,,mcm,2019,,approval,0.0,579.0,60.0
2493,,2018-12-13,10.0,mcm,2019,satisfactory,meeting,0.0,579.0,60.0
2494,1.0,2019-02-15,,mcm,2019,,ethics,0.0,579.0,60.0
2495,,2019-06-28,10.0,mcm,2019,satisfactory,meeting,0.0,579.0,60.0
2496,,2018-11-08,,mcm,2019,satisfactory,meeting,0.0,593.0,59.0
2497,,2018-11-27,,mcm,2019,unsatisfactory,meeting,0.0,593.0,59.0
2498,0.0,2018-12-11,,mcm,2019,,approval,0.0,593.0,59.0
2499,0.0,2018-12-19,,mcm,2019,,ethics,0.0,593.0,59.0
2500,1.0,2019-04-29,,mcm,2019,,approval,49.0,605.0,17.0
2501,,2019-04-29,,mcm,2019,satisfactory,meeting,49.0,605.0,17.0
2502,1.0,2019-07-20,,mcm,2019,,ethics,49.0,605.0,17.0
2503,,2019-07-20,,mcm,2019,satisfactory,meeting,49.0,605.0,17.0
2504,,2018-11-22,30.0,mcm,2019,moderate,meeting,58.0,609.0,4.0
2505,,2018-11-08,0.0,mcm,2019,unsatisfactory,meeting,58.0,609.0,4.0
2506,,2018-12-06,,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2507,,2018-11-29,25.0,mcm,2019,moderate,meeting,58.0,609.0,4.0
2508,1.0,2018-12-10,,mcm,2019,,approval,58.0,609.0,4.0
2509,0.0,2018-12-17,,mcm,2019,,ethics,58.0,609.0,4.0
2510,,2019-02-07,,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2511,1.0,2018-12-17,,mcm,2019,,ethics,58.0,609.0,4.0
2512,,2019-02-07,30.0,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2513,,2019-04-04,20.0,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2514,,2019-06-06,30.0,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2515,,2019-04-11,30.0,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2516,,2019-07-29,30.0,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2517,,2019-08-08,30.0,mcm,2019,satisfactory,meeting,58.0,609.0,4.0
2518,,2018-11-27,,mcm,2019,moderate,meeting,48.0,623.0,39.0
2519,1.0,2018-12-12,,mcm,2019,,approval,48.0,623.0,39.0
2520,,2019-02-13,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2521,1.0,2019-02-27,,mcm,2019,,ethics,48.0,623.0,39.0
2522,,2019-02-27,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2523,,2019-03-13,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2524,,2019-02-06,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2525,,2019-04-03,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2526,,2019-06-20,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2527,,2019-07-02,10.0,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2528,,2019-07-24,,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2529,,2019-04-17,60.0,mcm,2019,satisfactory,meeting,48.0,623.0,39.0
2530,,2018-11-27,15.0,mcm,2019,satisfactory,meeting,50.0,626.0,41.0
2531,,2018-11-09,15.0,mcm,2019,satisfactory,meeting,50.0,626.0,41.0
2532,1.0,2018-12-12,,mcm,2019,,approval,50.0,626.0,41.0
2533,,2019-02-28,30.0,mcm,2019,satisfactory,meeting,50.0,626.0,41.0
2534,1.0,2019-02-28,,mcm,2019,,ethics,50.0,626.0,41.0
2535,,2019-06-05,20.0,mcm,2019,moderate,meeting,50.0,626.0,41.0
2536,,2019-03-14,15.0,mcm,2019,satisfactory,meeting,50.0,626.0,41.0
2537,,2019-07-05,15.0,mcm,2019,moderate,meeting,50.0,626.0,41.0
2538,,2018-11-06,10.0,mcm,2019,satisfactory,meeting,60.0,638.0,44.0
2539,,2018-11-22,15.0,mcm,2019,satisfactory,meeting,60.0,638.0,44.0
2540,,2018-12-06,15.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2541,1.0,2018-12-13,,mcm,2019,,approval,60.0,638.0,44.0
2542,1.0,2018-12-15,,mcm,2019,,ethics,60.0,638.0,44.0
2543,,2019-02-01,10.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2544,,2019-03-14,10.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2545,,2019-03-05,20.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2546,,2019-03-28,15.0,mcm,2019,satisfactory,meeting,60.0,638.0,44.0
2547,,2019-04-17,15.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2548,,2019-05-30,15.0,mcm,2019,satisfactory,meeting,60.0,638.0,44.0
2549,,2019-06-20,15.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2550,,2019-08-01,20.0,mcm,2019,moderate,meeting,60.0,638.0,44.0
2551,,2018-11-08,20.0,mcm,2019,moderate,meeting,65.0,639.0,43.0
2552,,2018-11-29,20.0,mcm,2019,moderate,meeting,65.0,639.0,43.0
2553,1.0,2018-12-11,,mcm,2019,,approval,65.0,639.0,43.0
2554,,2019-02-05,30.0,mcm,2019,satisfactory,meeting,65.0,639.0,43.0
2555,1.0,2019-02-05,,mcm,2019,,ethics,65.0,639.0,43.0
2556,,2019-01-30,,mcm,2019,unsatisfactory,meeting,65.0,639.0,43.0
2557,0.0,2019-02-21,,mcm,2019,,ethics,65.0,639.0,43.0
2558,1.0,2019-02-26,,mcm,2019,,ethics,65.0,639.0,43.0
2559,,2019-03-14,15.0,mcm,2019,satisfactory,meeting,65.0,639.0,43.0
2560,,2019-07-18,30.0,mcm,2019,satisfactory,meeting,65.0,639.0,43.0
2561,,2019-05-30,30.0,mcm,2019,moderate,meeting,65.0,639.0,43.0
2562,,2018-11-22,10.0,mcm,2019,satisfactory,meeting,73.0,640.0,41.0
2563,1.0,2019-02-28,,mcm,2019,,ethics,73.0,640.0,41.0
2564,1.0,2018-12-12,,mcm,2019,,approval,73.0,640.0,41.0
2565,,2019-02-28,30.0,mcm,2019,satisfactory,meeting,73.0,640.0,41.0
2566,,2019-04-09,15.0,mcm,2019,satisfactory,meeting,73.0,640.0,41.0
2567,,2019-06-05,,mcm,2019,satisfactory,meeting,73.0,640.0,41.0
2568,,2019-06-25,20.0,mcm,2019,satisfactory,meeting,73.0,640.0,41.0
2569,1.0,2018-12-11,,mcm,2019,,approval,57.0,669.0,60.0
2570,,2019-01-31,,mcm,2019,satisfactory,meeting,57.0,669.0,60.0
2571,1.0,2019-01-31,,mcm,2019,,ethics,57.0,669.0,60.0
2572,,2019-03-22,15.0,mcm,2019,satisfactory,meeting,57.0,669.0,60.0
2573,,2018-11-08,,mcm,2019,satisfactory,meeting,70.0,679.0,6.0
2574,,2019-06-28,15.0,mcm,2019,satisfactory,meeting,57.0,669.0,60.0
2575,,2018-11-13,,mcm,2019,satisfactory,meeting,70.0,679.0,6.0
2576,,2019-07-15,10.0,mcm,2019,satisfactory,meeting,57.0,669.0,60.0
2577,1.0,2018-12-10,,mcm,2019,,approval,70.0,679.0,6.0
2578,1.0,2019-02-06,,mcm,2019,,ethics,70.0,679.0,6.0
2579,,2019-02-06,,mcm,2019,satisfactory,meeting,70.0,679.0,6.0
2580,,2019-02-07,,mcm,2019,moderate,meeting,70.0,679.0,6.0
2581,,2019-03-21,,mcm,2019,moderate,meeting,70.0,679.0,6.0
2582,,2018-10-24,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2583,,2018-12-04,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2584,,2018-12-10,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2585,,2019-02-01,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2586,1.0,2018-12-11,,mcm,2019,,approval,72.0,693.0,62.0
2587,,2019-02-21,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2588,1.0,2019-02-01,,mcm,2019,,ethics,72.0,693.0,62.0
2589,,2019-03-28,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2590,,2019-06-18,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2591,,2019-06-04,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2592,,2019-06-28,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2593,,2019-06-25,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2594,,2019-07-05,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2595,,2019-07-12,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2596,,2019-08-08,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2597,,2019-08-16,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2598,,2019-08-02,,mcm,2019,satisfactory,meeting,72.0,693.0,62.0
2599,,2018-11-06,15.0,mcm,2019,moderate,meeting,50.0,707.0,68.0
2600,,2018-11-09,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2601,,2018-12-07,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2602,1.0,2018-12-10,,mcm,2019,,approval,50.0,707.0,68.0
2603,1.0,2019-02-07,,mcm,2019,,ethics,50.0,707.0,68.0
2604,,2019-03-27,,mcm,2019,moderate,meeting,50.0,707.0,68.0
2605,,2019-02-07,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2606,,2019-04-04,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2607,,2019-04-11,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2608,,2019-05-23,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2609,,2019-07-23,,mcm,2019,satisfactory,meeting,50.0,707.0,68.0
2610,,2018-12-11,,mcm,2019,satisfactory,meeting,52.0,710.0,11.0
2611,0.0,2018-12-11,,mcm,2019,,approval,52.0,710.0,11.0
2612,1.0,2019-02-26,,mcm,2019,,ethics,52.0,710.0,11.0
2613,,2019-07-15,,mcm,2019,satisfactory,meeting,52.0,710.0,11.0
2614,,2019-02-26,,mcm,2019,satisfactory,meeting,52.0,710.0,11.0
2615,,2018-11-27,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2616,,2018-11-08,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2617,1.0,2018-12-12,,mcm,2019,,approval,36.0,726.0,59.0
2618,,2019-02-07,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2619,0.0,2018-12-18,,mcm,2019,,ethics,36.0,726.0,59.0
2620,,2019-02-08,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2621,,2019-03-14,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2622,,2019-02-28,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2623,,2019-03-28,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2624,1.0,2019-04-12,,mcm,2019,,ethics,36.0,726.0,59.0
2625,1.0,2019-04-12,,mcm,2019,,ethics,36.0,726.0,59.0
2626,,2019-06-13,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2627,,2019-05-20,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2628,,2019-06-20,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2629,,2019-07-25,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2630,,2019-06-27,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2631,,2019-08-08,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2632,,2019-08-01,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2633,,2019-08-22,,mcm,2019,satisfactory,meeting,36.0,726.0,59.0
2634,,2018-11-08,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2635,0.0,2018-12-11,,mcm,2019,,approval,34.0,728.0,59.0
2636,,2018-11-27,,mcm,2019,moderate,meeting,34.0,728.0,59.0
2637,,2018-12-18,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2638,,2019-02-07,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2639,0.0,2018-12-19,,mcm,2019,,ethics,34.0,728.0,59.0
2640,1.0,2019-02-20,,mcm,2019,,approval,34.0,728.0,59.0
2641,,2019-03-07,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2642,,2019-03-28,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2643,1.0,2019-04-12,,mcm,2019,,ethics,34.0,728.0,59.0
2644,1.0,2019-04-03,,mcm,2019,,ethics,34.0,728.0,59.0
2645,,2019-05-20,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2646,,2019-05-23,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2647,,2019-05-30,,mcm,2019,moderate,meeting,34.0,728.0,59.0
2648,,2019-06-06,,mcm,2019,moderate,meeting,34.0,728.0,59.0
2649,,2019-06-06,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2650,,2019-06-10,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2651,,2019-06-20,,mcm,2019,unsatisfactory,meeting,34.0,728.0,59.0
2652,,2019-06-27,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2653,,2019-08-01,,mcm,2019,moderate,meeting,34.0,728.0,59.0
2654,,2019-08-08,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2655,,2019-07-25,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2656,,2019-08-22,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2657,,2019-08-22,,mcm,2019,satisfactory,meeting,34.0,728.0,59.0
2658,1.0,2018-12-13,,mcm,2019,,approval,78.0,733.0,65.0
2659,,2019-01-31,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2660,,2019-01-31,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2661,,2019-02-21,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2662,1.0,2019-02-21,,mcm,2019,,ethics,78.0,733.0,65.0
2663,,2019-02-28,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2664,,2019-03-14,,mcm,2019,moderate,meeting,78.0,733.0,65.0
2665,,2019-03-28,,mcm,2019,moderate,meeting,78.0,733.0,65.0
2666,,2019-04-11,,mcm,2019,moderate,meeting,78.0,733.0,65.0
2667,,2019-06-10,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2668,,2019-06-24,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2669,,2019-07-10,,mcm,2019,satisfactory,meeting,78.0,733.0,65.0
2670,,2018-11-01,,mcm,2019,moderate,meeting,55.0,736.0,4.0
2671,,2018-12-04,30.0,mcm,2019,satisfactory,meeting,55.0,736.0,4.0
2672,0.0,2018-12-17,,mcm,2019,,ethics,55.0,736.0,4.0
2673,1.0,2018-12-11,,mcm,2019,,approval,55.0,736.0,4.0
2674,1.0,2018-12-17,,mcm,2019,,ethics,55.0,736.0,4.0
2675,,2019-01-10,,mcm,2019,satisfactory,meeting,55.0,736.0,4.0
2676,,2019-02-07,30.0,mcm,2019,satisfactory,meeting,55.0,736.0,4.0
